id,level,section,row,seat,zone,price,x,y,z,dist_singer_ft,dist_pit_ft,horiz_angle_deg,elev_to_singer_deg,overhang,overhang_depth_ft,overhang_opening_ft,overhang_d_over_h,headroom_ft,opening_angle_deg,prosc_top_clipped,visible_prosc_height_ft,pit_visible,stage_width_visible,ceiling_reflection_singer,ceiling_reflection_pit,direct_level_db,score
balcony:F:16,balcony,side_even,F,16,BAL2,48,40.05,72.1,128.07,155.3,141.0,16.4,-24.0,none,0.0,,0.0,1.9,114.0,False,31.5,0.58,0.95,True,True,-13.2,42.5
balcony:F:18,balcony,side_even,F,18,BAL2,48,41.75,72.1,127.5,155.3,141.1,17.1,-24.1,none,0.0,,0.0,1.9,114.1,False,31.5,0.58,0.94,True,True,-13.2,41.2
balcony:F:20,balcony,side_even,F,20,BAL2,48,43.45,72.1,127.5,155.7,141.6,17.8,-24.0,none,0.0,,0.0,1.9,114.0,False,31.5,0.58,0.93,True,True,-13.3,39.7
balcony:F:21,balcony,far_odd,F,21,BAL3,30,-48.65,72.1,127.5,157.3,143.2,19.8,-23.7,none,0.0,,0.0,1.9,113.7,False,31.5,0.58,0.91,True,True,-13.3,35.7
balcony:F:23,balcony,far_odd,F,23,BAL3,30,-50.35,72.1,127.5,157.8,143.8,20.4,-23.6,none,0.0,,0.0,1.9,113.6,False,31.5,0.58,0.91,True,True,-13.4,34.9
balcony:F:25,balcony,far_odd,F,25,BAL3,30,-52.05,72.1,127.5,158.4,144.4,21.0,-23.6,none,0.0,,0.0,1.9,113.6,False,31.5,0.58,0.9,True,True,-13.4,33.4
balcony:F:27,balcony,far_odd,F,27,BAL3,30,-53.75,72.1,127.5,158.9,145.1,21.6,-23.5,none,0.0,,0.0,1.9,113.5,False,31.5,0.58,0.9,True,True,-13.4,32.6
balcony:F:29,balcony,far_odd,F,29,BAL3,30,-55.45,72.1,127.5,159.5,145.7,22.3,-23.4,none,0.0,,0.0,1.9,113.4,False,31.5,0.58,0.89,True,True,-13.5,31.0
balcony:F:22,balcony,far_even,F,22,BAL3,30,48.65,72.1,127.5,157.3,143.2,19.8,-23.7,none,0.0,,0.0,1.9,113.7,False,31.5,0.58,0.91,True,True,-13.3,35.7
balcony:F:24,balcony,far_even,F,24,BAL3,30,50.35,72.1,127.5,157.8,143.8,20.4,-23.6,none,0.0,,0.0,1.9,113.6,False,31.5,0.58,0.91,True,True,-13.4,34.9
balcony:F:26,balcony,far_even,F,26,BAL3,30,52.05,72.1,127.5,158.4,144.4,21.0,-23.6,none,0.0,,0.0,1.9,113.6,False,31.5,0.58,0.9,True,True,-13.4,33.4
balcony:F:28,balcony,far_even,F,28,BAL3,30,53.75,72.1,127.5,158.9,145.1,21.6,-23.5,none,0.0,,0.0,1.9,113.5,False,31.5,0.58,0.9,True,True,-13.4,32.6
balcony:F:30,balcony,far_even,F,30,BAL3,30,55.45,72.1,127.5,159.5,145.7,22.3,-23.4,none,0.0,,0.0,1.9,113.4,False,31.5,0.58,0.89,True,True,-13.5,31.0
balcony:G:101,balcony,center_odd,G,101,BAL2,48,-0.85,73.9,141.66,163.2,147.8,0.3,-23.5,none,0.0,,0.0,0.1,113.5,False,31.5,0.5,1.0,True,True,-13.7,42.5
balcony:G:103,balcony,center_odd,G,103,BAL2,48,-2.55,73.9,141.5,163.1,147.6,1.0,-23.5,none,0.0,,0.0,0.1,113.5,False,31.5,0.5,1.0,True,True,-13.7,42.5
balcony:G:105,balcony,center_odd,G,105,BAL2,48,-4.25,73.9,141.32,163.0,147.5,1.6,-23.5,none,0.0,,0.0,0.1,113.5,False,31.5,0.5,1.0,True,True,-13.7,42.6
balcony:G:107,balcony,center_odd,G,107,BAL2,48,-5.95,73.9,141.15,162.9,147.4,2.3,-23.6,none,0.0,,0.0,0.1,113.6,False,31.5,0.5,1.0,True,True,-13.6,42.6
balcony:G:109,balcony,center_odd,G,109,BAL2,48,-7.65,73.9,140.9,162.7,147.3,2.9,-23.6,none,0.0,,0.0,0.1,113.6,False,31.5,0.5,1.0,True,True,-13.6,42.7
balcony:G:111,balcony,center_odd,G,111,BAL2,48,-9.35,73.9,140.65,162.5,147.2,3.6,-23.6,none,0.0,,0.0,0.1,113.6,False,31.5,0.5,1.0,True,True,-13.6,42.8
balcony:G:113,balcony,center_odd,G,113,BAL2,48,-11.05,73.9,140.39,162.4,147.1,4.3,-23.6,none,0.0,,0.0,0.1,113.6,False,31.5,0.58,1.0,True,True,-13.6,43.5
balcony:G:115,balcony,center_odd,G,115,BAL2,48,-12.75,73.9,140.14,162.3,147.0,4.9,-23.6,none,0.0,,0.0,0.1,113.6,False,31.5,0.58,1.0,True,True,-13.6,43.5
balcony:G:117,balcony,center_odd,G,117,BAL2,48,-14.45,73.9,139.85,162.2,146.9,5.6,-23.7,none,0.0,,0.0,0.1,113.7,False,31.5,0.58,1.0,True,True,-13.6,43.6
balcony:G:119,balcony,center_odd,G,119,BAL2,48,-16.15,73.9,139.47,162.0,146.8,6.2,-23.7,none,0.0,,0.0,0.1,113.7,False,31.5,0.58,1.0,True,True,-13.6,43.7
balcony:G:121,balcony,center_odd,G,121,BAL2,48,-17.85,73.9,139.08,161.8,146.6,6.9,-23.7,none,0.0,,0.0,0.1,113.7,False,31.5,0.58,1.0,True,True,-13.6,43.8
balcony:G:123,balcony,center_odd,G,123,BAL2,48,-19.55,73.9,138.55,161.5,146.4,7.6,-23.8,none,0.0,,0.0,0.1,113.8,False,31.5,0.58,1.0,True,True,-13.6,43.9
balcony:G:125,balcony,center_odd,G,125,BAL2,48,-21.25,73.9,137.99,161.3,146.2,8.3,-23.8,none,0.0,,0.0,0.1,113.8,False,31.5,0.58,1.0,True,True,-13.6,44.0
balcony:G:127,balcony,center_odd,G,127,BAL2,48,-22.95,73.9,137.86,161.4,146.3,8.9,-23.8,none,0.0,,0.0,0.1,113.8,False,31.5,0.58,1.0,True,True,-13.6,44.0
balcony:G:102,balcony,center_even,G,102,BAL2,48,0.85,73.9,141.66,163.2,147.8,0.3,-23.5,none,0.0,,0.0,0.1,113.5,False,31.5,0.5,1.0,True,True,-13.7,42.5
balcony:G:104,balcony,center_even,G,104,BAL2,48,2.55,73.9,141.5,163.1,147.6,1.0,-23.5,none,0.0,,0.0,0.1,113.5,False,31.5,0.5,1.0,True,True,-13.7,42.5
balcony:G:106,balcony,center_even,G,106,BAL2,48,4.25,73.9,141.32,163.0,147.5,1.6,-23.5,none,0.0,,0.0,0.1,113.5,False,31.5,0.5,1.0,True,True,-13.7,42.6
balcony:G:108,balcony,center_even,G,108,BAL2,48,5.95,73.9,141.15,162.9,147.4,2.3,-23.6,none,0.0,,0.0,0.1,113.6,False,31.5,0.5,1.0,True,True,-13.6,42.6
balcony:G:110,balcony,center_even,G,110,BAL2,48,7.65,73.9,140.9,162.7,147.3,2.9,-23.6,none,0.0,,0.0,0.1,113.6,False,31.5,0.5,1.0,True,True,-13.6,42.7
balcony:G:112,balcony,center_even,G,112,BAL2,48,9.35,73.9,140.65,162.5,147.2,3.6,-23.6,none,0.0,,0.0,0.1,113.6,False,31.5,0.5,1.0,True,True,-13.6,42.8
balcony:G:114,balcony,center_even,G,114,BAL2,48,11.05,73.9,140.39,162.4,147.1,4.3,-23.6,none,0.0,,0.0,0.1,113.6,False,31.5,0.58,1.0,True,True,-13.6,43.5
balcony:G:116,balcony,center_even,G,116,BAL2,48,12.75,73.9,140.14,162.3,147.0,4.9,-23.6,none,0.0,,0.0,0.1,113.6,False,31.5,0.58,1.0,True,True,-13.6,43.5
balcony:G:118,balcony,center_even,G,118,BAL2,48,14.45,73.9,139.85,162.2,146.9,5.6,-23.7,none,0.0,,0.0,0.1,113.7,False,31.5,0.58,1.0,True,True,-13.6,43.6
balcony:G:120,balcony,center_even,G,120,BAL2,48,16.15,73.9,139.47,162.0,146.8,6.2,-23.7,none,0.0,,0.0,0.1,113.7,False,31.5,0.58,1.0,True,True,-13.6,43.7
balcony:G:122,balcony,center_even,G,122,BAL2,48,17.85,73.9,139.08,161.8,146.6,6.9,-23.7,none,0.0,,0.0,0.1,113.7,False,31.5,0.58,1.0,True,True,-13.6,43.8
balcony:G:124,balcony,center_even,G,124,BAL2,48,19.55,73.9,138.55,161.5,146.4,7.6,-23.8,none,0.0,,0.0,0.1,113.8,False,31.5,0.58,1.0,True,True,-13.6,43.9
balcony:G:126,balcony,center_even,G,126,BAL2,48,21.25,73.9,137.99,161.3,146.2,8.3,-23.8,none,0.0,,0.0,0.1,113.8,False,31.5,0.58,1.0,True,True,-13.6,44.0
balcony:G:128,balcony,center_even,G,128,BAL2,48,22.95,73.9,137.86,161.4,146.3,8.9,-23.8,none,0.0,,0.0,0.1,113.8,False,31.5,0.58,1.0,True,True,-13.6,44.0
balcony:G:1,balcony,side_odd,G,1,BAL2,48,-28.15,73.9,138.4,162.7,147.7,10.9,-23.6,none,0.0,,0.0,0.1,113.6,False,31.5,0.58,0.99,True,True,-13.6,42.7
balcony:G:3,balcony,side_odd,G,3,BAL2,48,-29.85,73.9,137.85,162.5,147.5,11.6,-23.6,none,0.0,,0.0,0.1,113.6,False,31.5,0.58,0.99,True,True,-13.6,42.8
balcony:G:5,balcony,side_odd,G,5,BAL2,48,-31.55,73.9,137.3,162.3,147.4,12.3,-23.6,none,0.0,,0.0,0.1,113.6,False,31.5,0.58,0.98,True,True,-13.6,42.3
balcony:G:7,balcony,side_odd,G,7,BAL2,48,-33.25,73.9,136.56,162.0,147.2,13.0,-23.7,none,0.0,,0.0,0.1,113.7,False,31.5,0.58,0.97,True,True,-13.6,41.9
balcony:G:9,balcony,side_odd,G,9,BAL2,48,-34.95,73.9,135.75,161.6,146.9,13.7,-23.8,none,0.0,,0.0,0.1,113.8,False,31.5,0.58,0.97,True,True,-13.6,42.1
balcony:G:11,balcony,side_odd,G,11,BAL2,48,-36.65,73.9,134.55,160.9,146.3,14.4,-23.9,none,0.0,,0.0,0.1,113.9,False,31.5,0.58,0.96,True,True,-13.5,41.8
balcony:G:13,balcony,side_odd,G,13,BAL2,48,-38.35,73.9,132.72,159.7,145.3,15.2,-24.1,none,0.0,,0.0,0.1,114.1,False,31.5,0.58,0.96,True,True,-13.5,42.2
balcony:G:15,balcony,side_odd,G,15,BAL2,48,-40.05,73.9,130.92,158.6,144.3,16.1,-24.2,none,0.0,,0.0,0.1,114.2,False,31.5,0.58,0.95,True,True,-13.4,41.2
balcony:G:17,balcony,side_odd,G,17,BAL2,48,-41.75,73.9,130.35,158.5,144.3,16.8,-24.3,none,0.0,,0.0,0.1,114.3,False,31.5,0.58,0.94,True,True,-13.4,40.0
balcony:G:19,balcony,side_odd,G,19,BAL2,48,-43.45,73.9,130.35,159.0,144.8,17.4,-24.2,none,0.0,,0.0,0.1,114.2,False,31.5,0.58,0.94,True,True,-13.4,39.1
balcony:G:2,balcony,side_even,G,2,BAL2,48,28.15,73.9,138.4,162.7,147.7,10.9,-23.6,none,0.0,,0.0,0.1,113.6,False,31.5,0.58,0.99,True,True,-13.6,42.7
balcony:G:4,balcony,side_even,G,4,BAL2,48,29.85,73.9,137.85,162.5,147.5,11.6,-23.6,none,0.0,,0.0,0.1,113.6,False,31.5,0.58,0.99,True,True,-13.6,42.8
balcony:G:6,balcony,side_even,G,6,BAL2,48,31.55,73.9,137.3,162.3,147.4,12.3,-23.6,none,0.0,,0.0,0.1,113.6,False,31.5,0.58,0.98,True,True,-13.6,42.3
balcony:G:8,balcony,side_even,G,8,BAL2,48,33.25,73.9,136.56,162.0,147.2,13.0,-23.7,none,0.0,,0.0,0.1,113.7,False,31.5,0.58,0.97,True,True,-13.6,41.9
balcony:G:10,balcony,side_even,G,10,BAL2,48,34.95,73.9,135.75,161.6,146.9,13.7,-23.8,none,0.0,,0.0,0.1,113.8,False,31.5,0.58,0.97,True,True,-13.6,42.1
balcony:G:12,balcony,side_even,G,12,BAL2,48,36.65,73.9,134.55,160.9,146.3,14.4,-23.9,none,0.0,,0.0,0.1,113.9,False,31.5,0.58,0.96,True,True,-13.5,41.8
balcony:G:14,balcony,side_even,G,14,BAL2,48,38.35,73.9,132.72,159.7,145.3,15.2,-24.1,none,0.0,,0.0,0.1,114.1,False,31.5,0.58,0.96,True,True,-13.5,42.2
balcony:G:16,balcony,side_even,G,16,BAL2,48,40.05,73.9,130.92,158.6,144.3,16.1,-24.2,none,0.0,,0.0,0.1,114.2,False,31.5,0.58,0.95,True,True,-13.4,41.2
balcony:G:18,balcony,side_even,G,18,BAL2,48,41.75,73.9,130.35,158.5,144.3,16.8,-24.3,none,0.0,,0.0,0.1,114.3,False,31.5,0.58,0.94,True,True,-13.4,40.0
balcony:G:20,balcony,side_even,G,20,BAL2,48,43.45,73.9,130.35,159.0,144.8,17.4,-24.2,none,0.0,,0.0,0.1,114.2,False,31.5,0.58,0.94,True,True,-13.4,39.1
balcony:G:21,balcony,far_odd,G,21,BAL3,30,-48.65,73.9,130.35,160.5,146.4,19.4,-23.9,none,0.0,,0.0,0.1,113.9,False,31.5,0.58,0.92,True,True,-13.5,35.2
balcony:G:23,balcony,far_odd,G,23,BAL3,30,-50.35,73.9,130.35,161.0,147.0,20.0,-23.9,none,0.0,,0.0,0.1,113.9,False,31.5,0.58,0.91,True,True,-13.5,33.8
balcony:G:25,balcony,far_odd,G,25,BAL3,30,-52.05,73.9,130.35,161.5,147.6,20.6,-23.8,none,0.0,,0.0,0.1,113.8,False,31.5,0.58,0.9,True,True,-13.6,32.3
balcony:G:27,balcony,far_odd,G,27,BAL3,30,-53.75,73.9,130.35,162.1,148.2,21.2,-23.7,none,0.0,,0.0,0.1,113.7,False,31.5,0.58,0.9,True,True,-13.6,31.4
balcony:G:29,balcony,far_odd,G,29,BAL3,30,-55.45,73.9,130.35,162.6,148.8,21.8,-23.6,none,0.0,,0.0,0.1,113.6,False,31.5,0.58,0.89,True,True,-13.6,30.0
balcony:G:22,balcony,far_even,G,22,BAL3,30,48.65,73.9,130.35,160.5,146.4,19.4,-23.9,none,0.0,,0.0,0.1,113.9,False,31.5,0.58,0.92,True,True,-13.5,35.2
balcony:G:24,balcony,far_even,G,24,BAL3,30,50.35,73.9,130.35,161.0,147.0,20.0,-23.9,none,0.0,,0.0,0.1,113.9,False,31.5,0.58,0.91,True,True,-13.5,33.8
balcony:G:26,balcony,far_even,G,26,BAL3,30,52.05,73.9,130.35,161.5,147.6,20.6,-23.8,none,0.0,,0.0,0.1,113.8,False,31.5,0.58,0.9,True,True,-13.6,32.3
balcony:G:28,balcony,far_even,G,28,BAL3,30,53.75,73.9,130.35,162.1,148.2,21.2,-23.7,none,0.0,,0.0,0.1,113.7,False,31.5,0.58,0.9,True,True,-13.6,31.4
balcony:G:30,balcony,far_even,G,30,BAL3,30,55.45,73.9,130.35,162.6,148.8,21.8,-23.6,none,0.0,,0.0,0.1,113.6,False,31.5,0.58,0.89,True,True,-13.6,30.0
balcony:H:101,balcony,center_odd,H,101,BAL2,48,-0.85,75.7,144.51,166.5,151.1,0.3,-23.7,none,0.0,,0.0,-1.7,113.7,False,31.5,0.5,1.0,True,True,-13.8,40.9
balcony:H:103,balcony,center_odd,H,103,BAL2,48,-2.55,75.7,144.34,166.4,151.0,1.0,-23.7,none,0.0,,0.0,-1.7,113.7,False,31.5,0.5,1.0,True,True,-13.8,40.9
balcony:H:105,balcony,center_odd,H,105,BAL2,48,-4.25,75.7,144.17,166.3,150.9,1.6,-23.7,none,0.0,,0.0,-1.7,113.7,False,31.5,0.5,1.0,True,True,-13.8,41.0
balcony:H:107,balcony,center_odd,H,107,BAL2,48,-5.95,75.7,144.0,166.2,150.8,2.2,-23.7,none,0.0,,0.0,-1.7,113.7,False,31.5,0.5,1.0,True,True,-13.8,41.0
balcony:H:109,balcony,center_odd,H,109,BAL2,48,-7.65,75.7,143.75,166.0,150.7,2.9,-23.8,none,0.0,,0.0,-1.7,113.8,False,31.5,0.5,1.0,True,True,-13.8,41.1
balcony:H:111,balcony,center_odd,H,111,BAL2,48,-9.35,75.7,143.5,165.9,150.5,3.5,-23.8,none,0.0,,0.0,-1.7,113.8,False,31.5,0.5,1.0,True,True,-13.8,41.2
balcony:H:113,balcony,center_odd,H,113,BAL2,48,-11.05,75.7,143.24,165.7,150.4,4.2,-23.8,none,0.0,,0.0,-1.7,113.8,False,31.5,0.58,1.0,True,True,-13.8,41.9
balcony:H:115,balcony,center_odd,H,115,BAL2,48,-12.75,75.7,142.99,165.6,150.4,4.8,-23.8,none,0.0,,0.0,-1.7,113.8,False,31.5,0.58,1.0,True,True,-13.8,42.0
balcony:H:117,balcony,center_odd,H,117,BAL2,48,-14.45,75.7,142.7,165.5,150.3,5.5,-23.8,none,0.0,,0.0,-1.7,113.8,False,31.5,0.58,1.0,True,True,-13.8,42.0
balcony:H:119,balcony,center_odd,H,119,BAL2,48,-16.15,75.7,142.32,165.3,150.1,6.1,-23.9,none,0.0,,0.0,-1.7,113.9,False,31.5,0.58,1.0,True,True,-13.8,42.1
balcony:H:121,balcony,center_odd,H,121,BAL2,48,-17.85,75.7,141.93,165.1,150.0,6.8,-23.9,none,0.0,,0.0,-1.7,113.9,False,31.5,0.58,1.0,True,True,-13.8,42.2
balcony:H:123,balcony,center_odd,H,123,BAL2,48,-19.55,75.7,141.4,164.9,149.7,7.5,-23.9,none,0.0,,0.0,-1.7,113.9,False,31.5,0.58,1.0,True,True,-13.8,42.3
balcony:H:125,balcony,center_odd,H,125,BAL2,48,-21.25,75.7,140.84,164.6,149.5,8.1,-24.0,none,0.0,,0.0,-1.7,114.0,False,31.5,0.58,1.0,True,True,-13.7,42.4
balcony:H:102,balcony,center_even,H,102,BAL2,48,0.85,75.7,144.51,166.5,151.1,0.3,-23.7,none,0.0,,0.0,-1.7,113.7,False,31.5,0.5,1.0,True,True,-13.8,40.9
balcony:H:104,balcony,center_even,H,104,BAL2,48,2.55,75.7,144.34,166.4,151.0,1.0,-23.7,none,0.0,,0.0,-1.7,113.7,False,31.5,0.5,1.0,True,True,-13.8,40.9
balcony:H:106,balcony,center_even,H,106,BAL2,48,4.25,75.7,144.17,166.3,150.9,1.6,-23.7,none,0.0,,0.0,-1.7,113.7,False,31.5,0.5,1.0,True,True,-13.8,41.0
balcony:H:108,balcony,center_even,H,108,BAL2,48,5.95,75.7,144.0,166.2,150.8,2.2,-23.7,none,0.0,,0.0,-1.7,113.7,False,31.5,0.5,1.0,True,True,-13.8,41.0
balcony:H:110,balcony,center_even,H,110,BAL2,48,7.65,75.7,143.75,166.0,150.7,2.9,-23.8,none,0.0,,0.0,-1.7,113.8,False,31.5,0.5,1.0,True,True,-13.8,41.1
balcony:H:112,balcony,center_even,H,112,BAL2,48,9.35,75.7,143.5,165.9,150.5,3.5,-23.8,none,0.0,,0.0,-1.7,113.8,False,31.5,0.5,1.0,True,True,-13.8,41.2
balcony:H:114,balcony,center_even,H,114,BAL2,48,11.05,75.7,143.24,165.7,150.4,4.2,-23.8,none,0.0,,0.0,-1.7,113.8,False,31.5,0.58,1.0,True,True,-13.8,41.9
balcony:H:116,balcony,center_even,H,116,BAL2,48,12.75,75.7,142.99,165.6,150.4,4.8,-23.8,none,0.0,,0.0,-1.7,113.8,False,31.5,0.58,1.0,True,True,-13.8,42.0
balcony:H:118,balcony,center_even,H,118,BAL2,48,14.45,75.7,142.7,165.5,150.3,5.5,-23.8,none,0.0,,0.0,-1.7,113.8,False,31.5,0.58,1.0,True,True,-13.8,42.0
balcony:H:120,balcony,center_even,H,120,BAL2,48,16.15,75.7,142.32,165.3,150.1,6.1,-23.9,none,0.0,,0.0,-1.7,113.9,False,31.5,0.58,1.0,True,True,-13.8,42.1
balcony:H:122,balcony,center_even,H,122,BAL2,48,17.85,75.7,141.93,165.1,150.0,6.8,-23.9,none,0.0,,0.0,-1.7,113.9,False,31.5,0.58,1.0,True,True,-13.8,42.2
balcony:H:124,balcony,center_even,H,124,BAL2,48,19.55,75.7,141.4,164.9,149.7,7.5,-23.9,none,0.0,,0.0,-1.7,113.9,False,31.5,0.58,1.0,True,True,-13.8,42.3
balcony:H:126,balcony,center_even,H,126,BAL2,48,21.25,75.7,140.84,164.6,149.5,8.1,-24.0,none,0.0,,0.0,-1.7,114.0,False,31.5,0.58,1.0,True,True,-13.7,42.4
balcony:H:1,balcony,side_odd,H,1,BAL2,48,-28.15,75.7,141.25,166.0,151.0,10.7,-23.8,none,0.0,,0.0,-1.7,113.8,False,31.5,0.58,0.99,True,True,-13.8,41.2
balcony:H:3,balcony,side_odd,H,3,BAL2,48,-29.85,75.7,140.7,165.8,150.8,11.4,-23.8,none,0.0,,0.0,-1.7,113.8,False,31.5,0.58,0.99,True,True,-13.8,41.3
balcony:H:5,balcony,side_odd,H,5,BAL2,48,-31.55,75.7,140.15,165.6,150.7,12.0,-23.8,none,0.0,,0.0,-1.7,113.8,False,31.5,0.58,0.98,True,True,-13.8,40.8
balcony:H:7,balcony,side_odd,H,7,BAL2,48,-33.25,75.7,139.41,165.3,150.5,12.7,-23.9,none,0.0,,0.0,-1.7,113.9,False,31.5,0.58,0.97,True,True,-13.8,40.3
balcony:H:9,balcony,side_odd,H,9,BAL2,48,-34.95,75.7,138.6,164.9,150.2,13.4,-23.9,none,0.0,,0.0,-1.7,113.9,False,31.5,0.58,0.97,True,True,-13.8,40.5
balcony:H:11,balcony,side_odd,H,11,BAL2,48,-36.65,75.7,137.4,164.2,149.6,14.1,-24.0,none,0.0,,0.0,-1.7,114.0,False,31.5,0.58,0.96,True,True,-13.7,40.2
balcony:H:13,balcony,side_odd,H,13,BAL2,48,-38.35,75.7,135.57,163.0,148.5,15.0,-24.2,none,0.0,,0.0,-1.7,114.2,False,31.5,0.58,0.96,True,True,-13.7,40.8
balcony:H:15,balcony,side_odd,H,15,BAL2,48,-40.05,75.7,133.77,161.8,147.5,15.8,-24.4,none,0.0,,0.0,-1.7,114.4,False,31.5,0.58,0.95,True,True,-13.6,40.0
balcony:H:17,balcony,side_odd,H,17,BAL2,48,-41.75,75.7,133.2,161.7,147.5,16.5,-24.4,none,0.0,,0.0,-1.7,114.4,False,31.5,0.58,0.94,True,True,-13.6,38.7
balcony:H:19,balcony,side_odd,H,19,BAL2,48,-43.45,75.7,133.2,162.2,148.0,17.1,-24.4,none,0.0,,0.0,-1.7,114.4,False,31.5,0.58,0.94,True,True,-13.6,37.9
balcony:H:2,balcony,side_even,H,2,BAL2,48,28.15,75.7,141.25,166.0,151.0,10.7,-23.8,none,0.0,,0.0,-1.7,113.8,False,31.5,0.58,0.99,True,True,-13.8,41.2
balcony:H:4,balcony,side_even,H,4,BAL2,48,29.85,75.7,140.7,165.8,150.8,11.4,-23.8,none,0.0,,0.0,-1.7,113.8,False,31.5,0.58,0.99,True,True,-13.8,41.3
balcony:H:6,balcony,side_even,H,6,BAL2,48,31.55,75.7,140.15,165.6,150.7,12.0,-23.8,none,0.0,,0.0,-1.7,113.8,False,31.5,0.58,0.98,True,True,-13.8,40.8
balcony:H:8,balcony,side_even,H,8,BAL2,48,33.25,75.7,139.41,165.3,150.5,12.7,-23.9,none,0.0,,0.0,-1.7,113.9,False,31.5,0.58,0.97,True,True,-13.8,40.3
balcony:H:10,balcony,side_even,H,10,BAL2,48,34.95,75.7,138.6,164.9,150.2,13.4,-23.9,none,0.0,,0.0,-1.7,113.9,False,31.5,0.58,0.97,True,True,-13.8,40.5
balcony:H:12,balcony,side_even,H,12,BAL2,48,36.65,75.7,137.4,164.2,149.6,14.1,-24.0,none,0.0,,0.0,-1.7,114.0,False,31.5,0.58,0.96,True,True,-13.7,40.2
balcony:H:14,balcony,side_even,H,14,BAL2,48,38.35,75.7,135.57,163.0,148.5,15.0,-24.2,none,0.0,,0.0,-1.7,114.2,False,31.5,0.58,0.96,True,True,-13.7,40.8
balcony:H:16,balcony,side_even,H,16,BAL2,48,40.05,75.7,133.77,161.8,147.5,15.8,-24.4,none,0.0,,0.0,-1.7,114.4,False,31.5,0.58,0.95,True,True,-13.6,40.0
balcony:H:18,balcony,side_even,H,18,BAL2,48,41.75,75.7,133.2,161.7,147.5,16.5,-24.4,none,0.0,,0.0,-1.7,114.4,False,31.5,0.58,0.94,True,True,-13.6,38.7
balcony:H:20,balcony,side_even,H,20,BAL2,48,43.45,75.7,133.2,162.2,148.0,17.1,-24.4,none,0.0,,0.0,-1.7,114.4,False,31.5,0.58,0.94,True,True,-13.6,37.9
balcony:H:21,balcony,far_odd,H,21,BAL3,30,-48.65,75.7,133.2,163.6,149.6,19.0,-24.1,none,0.0,,0.0,-1.7,114.1,False,31.5,0.58,0.92,True,True,-13.7,34.1
balcony:H:23,balcony,far_odd,H,23,BAL3,30,-50.35,75.7,133.2,164.2,150.2,19.6,-24.0,none,0.0,,0.0,-1.7,114.0,False,31.5,0.58,0.91,True,True,-13.7,32.6
balcony:H:25,balcony,far_odd,H,25,BAL3,30,-52.05,75.7,133.2,164.7,150.7,20.2,-24.0,none,0.0,,0.0,-1.7,114.0,False,31.5,0.58,0.91,True,True,-13.7,31.8
balcony:H:27,balcony,far_odd,H,27,BAL3,30,-53.75,75.7,133.2,165.2,151.3,20.8,-23.9,none,0.0,,0.0,-1.7,113.9,False,31.5,0.58,0.9,True,True,-13.8,30.3
balcony:H:29,balcony,far_odd,H,29,BAL3,30,-55.45,75.7,133.2,165.8,152.0,21.4,-23.8,none,0.0,,0.0,-1.7,113.8,False,31.5,0.58,0.89,True,True,-13.8,28.9
balcony:H:22,balcony,far_even,H,22,BAL3,30,48.65,75.7,133.2,163.6,149.6,19.0,-24.1,none,0.0,,0.0,-1.7,114.1,False,31.5,0.58,0.92,True,True,-13.7,34.1
balcony:H:24,balcony,far_even,H,24,BAL3,30,50.35,75.7,133.2,164.2,150.2,19.6,-24.0,none,0.0,,0.0,-1.7,114.0,False,31.5,0.58,0.91,True,True,-13.7,32.6
balcony:H:26,balcony,far_even,H,26,BAL3,30,52.05,75.7,133.2,164.7,150.7,20.2,-24.0,none,0.0,,0.0,-1.7,114.0,False,31.5,0.58,0.91,True,True,-13.7,31.8
balcony:H:28,balcony,far_even,H,28,BAL3,30,53.75,75.7,133.2,165.2,151.3,20.8,-23.9,none,0.0,,0.0,-1.7,113.9,False,31.5,0.58,0.9,True,True,-13.8,30.3
balcony:H:30,balcony,far_even,H,30,BAL3,30,55.45,75.7,133.2,165.8,152.0,21.4,-23.8,none,0.0,,0.0,-1.7,113.8,False,31.5,0.58,0.89,True,True,-13.8,28.9
balcony:J:101,balcony,center_odd,J,101,BAL2,48,-0.85,77.5,147.37,169.9,154.5,0.3,-23.9,none,0.0,,0.0,-3.5,113.9,False,31.5,0.5,1.0,True,True,-14.0,39.2
balcony:J:103,balcony,center_odd,J,103,BAL2,48,-2.55,77.5,147.19,169.7,154.4,0.9,-23.9,none,0.0,,0.0,-3.5,113.9,False,31.5,0.5,1.0,True,True,-14.0,39.3
balcony:J:105,balcony,center_odd,J,105,BAL2,48,-4.25,77.5,147.03,169.6,154.3,1.6,-23.9,none,0.0,,0.0,-3.5,113.9,False,31.5,0.5,1.0,True,True,-14.0,39.4
balcony:J:107,balcony,center_odd,J,107,BAL2,48,-5.95,77.5,146.86,169.5,154.2,2.2,-23.9,none,0.0,,0.0,-3.5,113.9,False,31.5,0.5,1.0,True,True,-14.0,39.4
balcony:J:109,balcony,center_odd,J,109,BAL2,48,-7.65,77.5,146.6,169.4,154.0,2.8,-23.9,none,0.0,,0.0,-3.5,113.9,False,31.5,0.5,1.0,True,True,-14.0,39.5
balcony:J:111,balcony,center_odd,J,111,BAL2,48,-9.35,77.5,146.35,169.2,153.9,3.5,-24.0,none,0.0,,0.0,-3.5,114.0,False,31.5,0.58,1.0,True,True,-14.0,40.2
